geometry_wkt,addr:street,highway
"LINESTRING (-97.3271084 27.649064, -97.327049 27.649167, -97.3269754 27.649288, -97.3268984 27.649416, -97.3268564 27.6494858, -97.3267274 27.6496943, -97.3266834 27.6497478, -97.3265921 27.6498231, -97.3264833 27.6498978, -97.3263008 27.6499981, -97.3261051 27.6501001, -97.3259345 27.650196, -97.3258219 27.6502729, -97.3257766 27.6503092, -97.3257407 27.6503437, -97.3257086 27.6503872, -97.3256986 27.650414, -97.3256847 27.6504524, -97.3256696 27.6505377, -97.3256671 27.6506698, -97.325669 27.6507244, -97.3256772 27.650759, -97.3256879 27.6507891, -97.3257168 27.6508354, -97.3257514 27.65089, -97.3257829 27.6509658, -97.3258118 27.6511096)",,service
"LINESTRING (-97.3280017 27.6495077, -97.3278884 27.6496703, -97.32768 27.6499931, -97.327449 27.650334, -97.3272321 27.650675, -97.3271936 27.6507491, -97.3271533 27.6508397, -97.3271317 27.6509196, -97.3271345 27.6509819, -97.327141 27.6510318, -97.3271805 27.651135, -97.3272209 27.6512373, -97.3272584 27.6513371, -97.3272796 27.6513893, -97.3273204 27.6514901, -97.327372 27.6516174, -97.327372 27.6516473, -97.3273495 27.6516781, -97.327311 27.6517063, -97.3272763 27.6517238, -97.3272424 27.6517296, -97.3272068 27.651723, -97.3271542 27.6517047, -97.3271025 27.6516789, -97.32705 27.6516265, -97.3270227 27.6515774, -97.327018 27.6515467, -97.3270284 27.6515142, -97.3270453 27.6514959, -97.3272796 27.6513893)",,service
"LINESTRING (-97.4095123 27.642355, -97.4093738 27.642422, -97.4092496 27.6424751, -97.4090529 27.6425298)",,service
"LINESTRING (-97.40954 27.6435758, -97.4094923 27.6435216, -97.4094432 27.6434454, -97.4094166 27.6433298, -97.4093899 27.6432614, -97.409342 27.6431906, -97.4092744 27.6431337)",,service
"LINESTRING (-97.4097137 27.6433211, -97.409651 27.6433211, -97.4096034 27.6433057, -97.4095493 27.6432597, -97.4094865 27.6432041, -97.4094259 27.6431581, -97.4093719 27.643139, -97.4092744 27.6431337)",,service
"LINESTRING (-97.4758515 27.7977187, -97.4758455 27.7979118, -97.4758346 27.7982633, -97.4759392 27.7983088, -97.476039 27.798306, -97.4760832 27.7982661, -97.4760776 27.7980398, -97.4760068 27.7979886, -97.4759046 27.7979338, -97.4758455 27.7979118)",,service
"LINESTRING (-97.6337215 27.8380903, -97.6339172 27.8381184, -97.6339964 27.8381298, -97.6341596 27.8381533, -97.6341844 27.8381857, -97.6340633 27.8389132, -97.6340519 27.8389815)",,service
"LINESTRING (-97.6342059 27.8389964, -97.6341777 27.8391351, -97.6341378 27.8393315, -97.6340066 27.8399771, -97.6337852 27.8399427, -97.6335863 27.8399119, -97.6333875 27.839881)",,service
"LINESTRING (-97.6340519 27.8389815, -97.6338419 27.8389584, -97.6335653 27.838928)",,service
"LINESTRING (-97.4788584 27.7978724, -97.4789966 27.7976926, -97.4790997 27.7975585, -97.4792168 27.7972877, -97.4793577 27.7971531, -97.4794116 27.7970874, -97.479558 27.7969091, -97.4795443 27.7967368, -97.4795196 27.7966943, -97.4791033 27.796431, -97.4790675 27.7964226, -97.4789923 27.7964377, -97.4788581 27.7960799)",,service
"LINESTRING (-97.4789923 27.7964377, -97.4789106 27.7965968, -97.4788971 27.7966658, -97.4788909 27.7967881, -97.4788992 27.7968378, -97.4789327 27.7969264, -97.4789554 27.7969454, -97.4791429 27.7970553, -97.4794116 27.7970874)",,service
"LINESTRING (-97.4791429 27.7970553, -97.4792168 27.7972877)",,service
"LINESTRING (-97.4795443 27.7967368, -97.4799593 27.796713, -97.4799905 27.7967103, -97.4800362 27.7967112, -97.480082 27.7967222, -97.4801745 27.7967774, -97.4801953 27.7968032, -97.4801984 27.7968409, -97.4801194 27.7970175, -97.4800612 27.7971049, -97.480005 27.7971509, -97.4799624 27.7971693, -97.4799125 27.7971821, -97.4798553 27.7971858, -97.4797523 27.7971803, -97.479718 27.7971748, -97.4796827 27.7971592, -97.4796608 27.7971362, -97.479558 27.7969091)",,service
"LINESTRING (-97.4798812 27.7972352, -97.4798967 27.7973715, -97.4798919 27.7973915, -97.4797545 27.7976071, -97.4797402 27.7976187, -97.4797199 27.797624, -97.47969 27.797624, -97.4793771 27.7975923, -97.479346 27.7975955, -97.4792505 27.7976546, -97.4792242 27.7976789, -97.4791693 27.797772, -97.4790655 27.797948)",,service
"LINESTRING (-97.4791693 27.797772, -97.4789966 27.7976926)",,service
"LINESTRING (-97.3388058 27.6828034, -97.338649 27.6827121, -97.338561 27.6826589, -97.3385515 27.6826509, -97.338541 27.6826378, -97.3385372 27.6826281, -97.3385342 27.6826203, -97.338534 27.6826108, -97.3385418 27.6826006, -97.3385522 27.6825964, -97.3385712 27.6825952, -97.3385965 27.6825979, -97.3386213 27.6826086, -97.3386423 27.6826169, -97.3388605 27.6827197)",,service
"LINESTRING (-97.4281717 27.7372751, -97.4280768 27.7373686, -97.4280463 27.7374095, -97.4280408 27.7374434, -97.4280414 27.7374525, -97.4280423 27.7374663, -97.428076 27.7375023, -97.4281425 27.7375251, -97.4282305 27.7375417)",,service
"LINESTRING (-97.4280414 27.7374525, -97.4276993 27.7372924, -97.4275881 27.7372404, -97.4275717 27.7372114, -97.4275669 27.7371739, -97.4277643 27.736844, -97.4277855 27.7368389, -97.4278086 27.7368499, -97.4278828 27.7369812, -97.4278808 27.7370102, -97.4276993 27.7372924)",,service
"LINESTRING (-97.4264989 27.7368746, -97.4267656 27.7369951, -97.4268156 27.737016, -97.4271569 27.7371908, -97.4271896 27.7371755, -97.4273685 27.7368708, -97.4273771 27.7367934, -97.4273618 27.7367287, -97.4272406 27.7366853, -97.4271666 27.7367023, -97.4270137 27.736756, -97.4268156 27.737016, -97.4267793 27.7370502, -97.426717 27.7371234, -97.4265176 27.7374142)",,service
"LINESTRING (-97.4263636 27.7370025, -97.4266648 27.7371064, -97.426717 27.7371234, -97.4271397 27.7373219, -97.4273962 27.737444, -97.4273998 27.7374524, -97.4273965 27.7374624, -97.4271486 27.7377103, -97.427136 27.7377267, -97.4271928 27.7377556, -97.4273757 27.7378488, -97.4275404 27.7379327, -97.427626 27.7379763, -97.4277036 27.7380129, -97.4279185 27.7380235, -97.4279804 27.7380266, -97.4281095 27.7380282, -97.4281549 27.7380087, -97.4281927 27.7379887, -97.4282069 27.737964, -97.4282885 27.7378124)",,service
"LINESTRING (-97.4281549 27.7380087, -97.4281919 27.7381917, -97.428234 27.7383999, -97.4282627 27.7390303, -97.4281981 27.7393495, -97.4281112 27.739677, -97.4280285 27.7400693, -97.428041 27.7401136, -97.4280881 27.7401434, -97.4282256 27.7401764)",,service
"LINESTRING (-97.428041 27.7401136, -97.4279602 27.7401093, -97.4278365 27.7400522, -97.4274842 27.7398897, -97.4274589 27.7398777, -97.4267131 27.7395246, -97.4261924 27.7392606, -97.4260804 27.7392038, -97.4256625 27.7389836, -97.4255711 27.7389354, -97.425504 27.7389, -97.4252672 27.7387752)",,service
"LINESTRING (-97.4255204 27.7383658, -97.4257729 27.7384841, -97.4259061 27.7385464, -97.4263886 27.7377674, -97.4265518 27.7375039, -97.4265424 27.7374516, -97.4265176 27.7374142, -97.4262231 27.7372297)",,service
"LINESTRING (-97.4262562 27.737176, -97.4259238 27.7370115, -97.4259064 27.7370115, -97.4258775 27.737034, -97.4253679 27.7378459, -97.4252752 27.7379853, -97.4252648 27.738014, -97.4252683 27.7380416, -97.4252903 27.7380621, -97.4256288 27.7381905)",,service
"LINESTRING (-97.3372607 27.6374829, -97.3375755 27.6369344)",,service
"LINESTRING (-97.335907 27.6368115, -97.3359985 27.6366654, -97.3361883 27.6363138, -97.336209 27.6362683, -97.3362232 27.6361958)",,service
"LINESTRING (-97.4625633 27.8048835, -97.4626775 27.8050516, -97.462795 27.8052247, -97.4628593 27.8053163, -97.4629259 27.8053519)",,service
"LINESTRING (-97.4614828 27.806345, -97.4616746 27.8063861, -97.4617597 27.8064068, -97.4618096 27.8064678, -97.4618302 27.8065315, -97.4619445 27.8067425, -97.4620755 27.8068913, -97.4623695 27.8070729, -97.462556 27.8071869, -97.4625845 27.8072608, -97.4625522 27.8073028, -97.462425 27.8073313, -97.4622334 27.8073221, -97.4618674 27.8072101, -97.4614149 27.8070536, -97.4612338 27.8069909)",,service
"LINESTRING (-97.3159743 27.6519533, -97.3159771 27.6521366, -97.3159762 27.6522055, -97.3159562 27.6522817, -97.3159042 27.6524075, -97.3156622 27.6528009, -97.3155162 27.6530081, -97.3154502 27.6530418, -97.3153702 27.6530347, -97.3152842 27.6530046, -97.3149361 27.6528717)",,service
"LINESTRING (-97.3527122 27.6883448, -97.3528332 27.6884098, -97.3529495 27.6884723, -97.3534079 27.6886955)",,service
"LINESTRING (-97.3528332 27.6884098, -97.3528356 27.6884799, -97.3528349 27.6885262, -97.3528278 27.6885462, -97.3528116 27.688565, -97.3527961 27.6885725, -97.3527784 27.688575, -97.3527516 27.6885731, -97.352724 27.6885625, -97.3526132 27.6884985)",,service
"LINESTRING (-97.3523731 27.6888712, -97.3526588 27.6890247, -97.3527968 27.6890984, -97.3529153 27.6891611)",,service
"LINESTRING (-97.3522664 27.6890046, -97.3523952 27.6890844, -97.3524309 27.6891065, -97.3526334 27.6892486, -97.3527518 27.6893399, -97.3527721 27.6893816, -97.3527862 27.6894278, -97.3528307 27.689606)",,service
"LINESTRING (-97.29409 27.6497034, -97.2940109 27.6496631, -97.2937525 27.64954, -97.2936737 27.6495001, -97.2936575 27.6494893, -97.2936456 27.6494722, -97.2936411 27.6494383, -97.2936332 27.6494104, -97.2936006 27.6493774, -97.2929342 27.6490265, -97.292914 27.6490165, -97.2928915 27.6490145, -97.2928723 27.6490265, -97.2928104 27.6491212, -97.2928127 27.6491441, -97.2928262 27.6491591, -97.2928588 27.649184, -97.2934452 27.6494911, -97.2934711 27.649516, -97.2934993 27.6495549, -97.2935578 27.6496327, -97.2936907 27.64978, -97.2938603 27.6499127, -97.2939321 27.64996)",,service
"LINESTRING (-97.2928915 27.6490145, -97.292876 27.648873, -97.2928584 27.6487156, -97.2928541 27.6486977, -97.2928483 27.6486849, -97.2927182 27.6486177, -97.2927066 27.6486074, -97.2927016 27.6485914, -97.2927037 27.6485709, -97.2928411 27.6483481)",,service
"LINESTRING (-97.2925833 27.6475605, -97.292547 27.6476199, -97.2925341 27.6476453, -97.2924926 27.6477273, -97.2924984 27.6477493, -97.292516 27.6477714, -97.2926551 27.6478485)",,service
"LINESTRING (-97.3784957 27.6995563, -97.3783422 27.6997883, -97.3782254 27.6999742, -97.3781742 27.7000486, -97.3781529 27.7000655, -97.3781231 27.7000709, -97.3780895 27.7000749, -97.3780506 27.7000587, -97.3780155 27.7000344, -97.3779933 27.700008, -97.3779926 27.6999823, -97.3780086 27.6999404, -97.3783087 27.6994672)",,service
"LINESTRING (-97.3799427 27.7002441, -97.3797049 27.7005667)",,service
"LINESTRING (-97.3801087 27.7003291, -97.3796791 27.7010183)",,service
"LINESTRING (-97.3812306 27.7009032, -97.3810924 27.7010959, -97.3810556 27.7011106, -97.3810095 27.7010954, -97.3809261 27.7010528, -97.3809164 27.7010324, -97.3809523 27.7009637, -97.3810533 27.7008124)",,service
"LINESTRING (-97.3631388 27.6973163, -97.3634419 27.6973272)",,service
"LINESTRING (-97.3287918 27.6332742, -97.3288781 27.6331579, -97.3289213 27.6330839, -97.3289431 27.6330465, -97.3289911 27.6329257, -97.329059 27.6328406, -97.3292852 27.632707, -97.329409 27.6326475, -97.3294608 27.632566, -97.3295433 27.6323645, -97.3296435 27.6321912, -97.3297436 27.6320471, -97.3298969 27.6318749, -97.33001 27.631664, -97.3300159 27.6314969, -97.3300324 27.6313424, -97.3300724 27.631262, -97.3300842 27.6311649, -97.3300123 27.6311012, -97.329759 27.6310292, -97.3297048 27.6309832, -97.3296894 27.6309289, -97.3297142 27.6307619, -97.3297189 27.630671, -97.329759 27.6306084, -97.3298096 27.6305656, -97.3299558 27.6305468, -97.3300996 27.6305604, -97.3301349 27.6306157, -97.3301691 27.6306919, -97.3302304 27.6308287, -97.3302598 27.6309143, -97.3302586 27.6309801, -97.330208 27.6311012, -97.3300842 27.6311649)",,service
"LINESTRING (-97.4474333 27.7165301, -97.4473168 27.7167145)",,service
"LINESTRING (-97.4473168 27.7167145, -97.4478395 27.7169698)",,service
"LINESTRING (-97.4473168 27.7167145, -97.447248 27.7168208, -97.4468527 27.7174481)",,service
"LINESTRING (-97.4482472 27.7169247, -97.4478404 27.7175647)",,service
"LINESTRING (-97.4490393 27.7173087, -97.4489525 27.7174623, -97.4486121 27.7180193, -97.448585 27.7180349, -97.4485497 27.7180313, -97.4484968 27.7180073, -97.448429 27.7179677, -97.4480249 27.7177216, -97.4479842 27.717688, -97.4479598 27.7176592, -97.447949 27.7176244, -97.4479517 27.7175931, -97.4479666 27.7175559, -97.44825 27.7171118, -97.4483421 27.7169707)",,service
"LINESTRING (-97.4161417 27.7954026, -97.4162785 27.7954738, -97.4163388 27.7955051, -97.4163643 27.795538, -97.4163597 27.7955688, -97.4161763 27.7957474, -97.4159627 27.7960493, -97.4159534 27.7961027, -97.4159836 27.7961541, -97.4162459 27.7963944, -97.4162993 27.7964149, -97.4168797 27.7964231, -97.4169169 27.7964416, -97.4169238 27.7964765, -97.4169244 27.7965148, -97.416926 27.7966348)",,service
"LINESTRING (-97.4134307 27.7951432, -97.4134173 27.794539, -97.413424 27.7942705)",,service
"LINESTRING (-97.3664865 27.6931205, -97.366324 27.6930528, -97.3660787 27.6929311, -97.3659107 27.6928497, -97.3657859 27.6928291, -97.3656929 27.6927954, -97.3653874 27.6926401, -97.3652686 27.6925799, -97.3651871 27.6925382, -97.3651239 27.6926613, -97.3650088 27.6929016)",,service
"LINESTRING (-97.3651871 27.6925382, -97.3650853 27.6924826, -97.3648384 27.6923595, -97.3645742 27.6922307, -97.3644149 27.692146, -97.3641485 27.6920249, -97.3639472 27.6919114, -97.3638075 27.6917851, -97.3636981 27.6916806, -97.3636402 27.6916415, -97.3634539 27.691621)",,service
"LINESTRING (-97.3636402 27.6916415, -97.3636477 27.6915578, -97.3636527 27.6914828, -97.3636332 27.6914507, -97.3635955 27.6914296, -97.363547 27.6914232, -97.3634607 27.6914181)",,service
"LINESTRING (-97.3941835 27.751453, -97.3940622 27.7512609, -97.3939713 27.7511178, -97.3939683 27.7510872, -97.3940502 27.7510406, -97.3940841 27.751048, -97.3943283 27.7513768)",,service
"LINESTRING (-97.4747038 27.6881229, -97.4746866 27.6874235, -97.4746849 27.6866333, -97.4746797 27.6857439, -97.4746711 27.6845342, -97.4746589 27.6838546)",,residential
"LINESTRING (-97.4157904 27.6846012, -97.4158382 27.6845196, -97.4160743 27.6841448, -97.4161067 27.6841374, -97.4163951 27.6842818, -97.4164108 27.6843058, -97.4161976 27.6846519, -97.4161286 27.6847654)",,service
"LINESTRING (-97.4150806 27.6842564, -97.4155371 27.6834948, -97.4152592 27.6833604, -97.4152103 27.6833545, -97.4151763 27.6833655, -97.415153 27.6833839, -97.4148097 27.6839421, -97.4147246 27.6840818)",,service
"LINESTRING (-97.4155371 27.6834948, -97.4158858 27.6836581, -97.4162059 27.683808, -97.4163783 27.6838857, -97.4164712 27.6837373)",,service
"LINESTRING (-97.4158858 27.6836581, -97.4155303 27.6842608)",,service
"LINESTRING (-97.4317201 27.7284749, -97.4314446 27.7283329, -97.4309452 27.7280847, -97.4303509 27.72779, -97.4299669 27.7275923, -97.4296457 27.727485)",,service
"LINESTRING (-97.3066034 27.6721568, -97.3065455 27.6722544, -97.3065088 27.6723127, -97.3064582 27.6723983, -97.3064048 27.6724521, -97.3063201 27.6724994, -97.3062704 27.6725075, -97.3062391 27.6725002, -97.3062188 27.6724823, -97.3062059 27.6724505, -97.3062041 27.6724187, -97.3062308 27.6723877, -97.3062713 27.6723714, -97.3063661 27.6723494, -97.3065088 27.6723127)",,service
"LINESTRING (-97.3452686 27.721081, -97.3452191 27.7210601, -97.3451837 27.721054, -97.3451597 27.7210561, -97.3451345 27.7210702, -97.3451059 27.7210915, -97.3450659 27.721132, -97.345011 27.7212028, -97.3449687 27.7212727, -97.344955 27.7213172, -97.3449515 27.7213769, -97.344963 27.7214164, -97.3449824 27.7214417, -97.3450264 27.7214721)",,service
"LINESTRING (-97.3460859 27.7235155, -97.3456756 27.7233144)",,service
"LINESTRING (-97.3456417 27.7223026, -97.3456397 27.7223331, -97.3456326 27.7223769, -97.3456149 27.7224134, -97.3455654 27.7224959, -97.3453694 27.722806, -97.3453253 27.7228857, -97.3452969 27.7229492, -97.3452861 27.72299, -97.3452955 27.7230098, -97.345349 27.7230374, -97.3454313 27.7230699)",,service
"LINESTRING (-97.3448909 27.7227062, -97.3448126 27.722768, -97.3447728 27.7228209, -97.3447017 27.7229342, -97.3446604 27.7229644, -97.3446006 27.7229695, -97.3445409 27.7229468, -97.3444697 27.7229015, -97.3442331 27.7227533)",,service
"LINESTRING (-97.4217919 27.6637919, -97.4216377 27.6638147, -97.4213709 27.6638387, -97.4209442 27.6638349, -97.420372 27.6638235, -97.4202926 27.6640059, -97.4202156 27.6642347, -97.4200558 27.6644508, -97.4199673 27.6646479)",,service
"LINESTRING (-97.420372 27.6638235, -97.4202094 27.6637455, -97.4198918 27.6635115)",,service
"LINESTRING (-97.3439334 27.6950509, -97.3438317 27.6952072, -97.3436269 27.6954967, -97.3435138 27.6956933)",,service
"LINESTRING (-97.4629191 27.7240207, -97.4630165 27.7238581, -97.4631498 27.7236681)",,service
"LINESTRING (-97.4693636 27.77559, -97.4703076 27.775585, -97.4703526 27.775602, -97.470389 27.7756352, -97.4704168 27.7756863, -97.4704329 27.7758086, -97.4704243 27.7763514, -97.4704082 27.7763912, -97.4703665 27.7764149, -97.470299 27.776432, -97.4697268 27.7764402, -97.4693792 27.7764637)",,service
"LINESTRING (-97.4695554 27.7779354, -97.4699341 27.7779333, -97.4719664 27.777899, -97.4719925 27.7778853, -97.472007 27.7778673, -97.4720049 27.7774296, -97.4720036 27.7771765, -97.4720106 27.7771649, -97.4720212 27.7771565, -97.472165 27.7771538, -97.4721901 27.7771623, -97.4721966 27.7771769, -97.4721901 27.7774082, -97.4721826 27.7774215, -97.472166 27.7774291, -97.4720049 27.7774296)",,service
"LINESTRING (-97.4694618 27.7771541, -97.4698344 27.7771411, -97.4698922 27.7771372, -97.4699007 27.7770183, -97.4699401 27.776942, -97.4699657 27.7769209, -97.4701877 27.7768858, -97.4704444 27.7768514, -97.4708194 27.7768486)",,service
"LINESTRING (-97.4698922 27.7771372, -97.4701181 27.7771409, -97.47022 27.7771533, -97.4702433 27.7771829, -97.4702573 27.777324, -97.4702682 27.7775669, -97.4702713 27.7776365, -97.4702931 27.7776778, -97.4703413 27.777706, -97.470423 27.7777184, -97.4704744 27.7777184, -97.4705179 27.7777012, -97.470535 27.7776695, -97.4705397 27.7776316, -97.4705288 27.7775972, -97.4704954 27.7775745, -97.4704028 27.7775621, -97.4702682 27.7775669)",,service
"LINESTRING (-97.6272336 27.8574422, -97.6272786 27.8575536, -97.6272774 27.8576008, -97.6272482 27.8576523, -97.6271948 27.857706, -97.6271693 27.8577489, -97.6271669 27.8577972, -97.6271815 27.8578595, -97.6273199 27.858379, -97.6273696 27.8585829, -97.6273683 27.858607, -97.6273526 27.8586312, -97.6272968 27.8586623, -97.6272382 27.8586811, -97.6272264 27.8586849, -97.6268513 27.8587654, -97.626793 27.8587654, -97.6267578 27.8587598, -97.6267384 27.8587568, -97.6266849 27.8587332, -97.6266364 27.8587063, -97.6266072 27.8586645, -97.6265745 27.8585593, -97.6264736 27.8582717, -97.6264482 27.8582341, -97.6264269 27.858215, -97.6264166 27.8582072, -97.6263681 27.8581761, -97.6263305 27.8581525, -97.6262616 27.8580773)",,service
"LINESTRING (-97.6265821 27.8578679, -97.6266357 27.8579416, -97.6266463 27.8579641, -97.6266478 27.8579879, -97.6266447 27.8580299, -97.6266304 27.8580645, -97.6266093 27.858101, -97.6265827 27.8581334, -97.6265363 27.858165, -97.6264904 27.8581879, -97.6264486 27.8582065, -97.6264269 27.858215)",,service
"LINESTRING (-97.6268732 27.8576777, -97.6269587 27.8577818, -97.626994 27.8578214, -97.6270098 27.8578329, -97.6270334 27.8578421, -97.6270586 27.8578386, -97.6270917 27.8578314, -97.6271349 27.8578115, -97.6271669 27.8577972)",,service
"LINESTRING (-97.6270098 27.8578329, -97.6270414 27.857964, -97.6271303 27.8582996, -97.6272192 27.858614, -97.6272382 27.8586811)",,service
